Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
125.0,30.0,25.529984836355126,250.0,EL,0.83
125.0,30.0,26.74723203112868,250.0,IL,0.63
125.0,30.0,22.72498410617712,275.0,CL,0.29
125.0,30.0,26.170756295208232,275.0,EL,0.83
125.0,30.0,24.20659322975026,275.0,IL,0.63
125.0,30.0,24.892641849597613,300.0,CL,0.29
125.0,30.0,27.144297749227828,300.0,EL,0.82
125.0,30.0,24.15985752367923,300.0,IL,0.62
125.0,30.0,27.309353136667173,200.0,CL,0.29
125.0,30.0,24.825253281183745,200.0,EL,0.82
125.0,30.0,25.198792960026612,200.0,IL,0.62
125.0,30.0,26.172253751241314,225.0,CL,0.29
125.0,30.0,24.90318732451591,225.0,EL,0.81
125.0,30.0,28.22256429326538,225.0,IL,0.62
125.0,30.0,27.095190962408925,250.0,CL,0.29
125.0,30.0,27.76479861500412,250.0,EL,0.81
125.0,30.0,25.71055952242981,250.0,IL,0.62
125.0,30.0,26.37762616190139,275.0,CL,0.29
125.0,30.0,28.401034611689987,275.0,EL,0.8
125.0,30.0,30.0591649799672,275.0,IL,0.61
125.0,30.0,25.02729225481215,300.0,CL,0.29
125.0,30.0,29.647113764703963,300.0,EL,0.8
125.0,30.0,27.922846607211646,300.0,IL,0.61
125.0,30.0,30.38351740053374,200.0,CL,0.29
125.0,30.0,30.001671211246563,200.0,EL,0.79
125.0,30.0,27.4163645154251,200.0,IL,0.62
125.0,30.0,27.539261110416966,225.0,CL,0.28
125.0,30.0,30.605472033954516,225.0,EL,0.79
125.0,30.0,29.04575142861335,225.0,IL,0.61
125.0,30.0,32.50360839946608,250.0,CL,0.28
125.0,30.0,29.439543224156832,250.0,EL,0.79
125.0,30.0,27.859688752215845,250.0,IL,0.61
125.0,30.0,31.288313001012217,275.0,CL,0.28
125.0,30.0,28.76012052864606,275.0,EL,0.78
125.0,30.0,30.15282184413536,275.0,IL,0.61
125.0,30.0,31.18699671303102,300.0,CL,0.28
125.0,30.0,32.40158466721242,300.0,EL,0.78
125.0,30.0,31.753147168810056,300.0,IL,0.6
125.0,35.0,20.705444271490897,200.0,CL,0.32
125.0,35.0,20.718532729580573,200.0,EL,0.9
125.0,35.0,21.783698576128344,200.0,IL,0.66
125.0,35.0,19.183296389986143,225.0,CL,0.31
125.0,35.0,18.00444837678475,225.0,EL,0.9
125.0,35.0,19.087818237592796,225.0,IL,0.66
125.0,35.0,18.871565518506976,250.0,CL,0.31
125.0,35.0,20.647338340455992,250.0,EL,0.9
125.0,35.0,20.534846399062115,250.0,IL,0.65
125.0,35.0,20.373845530818894,275.0,CL,0.31
125.0,35.0,18.064973772837813,275.0,EL,0.89
125.0,35.0,20.91511221780259,275.0,IL,0.65
125.0,35.0,19.294121649941967,300.0,CL,0.31
125.0,35.0,20.660223956026524,300.0,EL,0.89
125.0,35.0,20.22631371400861,300.0,IL,0.65
125.0,35.0,21.792289164425583,200.0,CL,0.31
125.0,35.0,20.855593201968485,200.0,EL,0.88
125.0,35.0,20.674885039472166,200.0,IL,0.65
125.0,35.0,23.991832499005007,225.0,CL,0.31
125.0,35.0,24.38278893936701,225.0,EL,0.88
125.0,35.0,23.17404621043935,225.0,IL,0.65
125.0,35.0,20.715453516872174,250.0,CL,0.3
125.0,35.0,22.059122475997082,250.0,EL,0.87
125.0,35.0,23.530226400473207,250.0,IL,0.65
125.0,35.0,23.759193978045307,275.0,CL,0.3
125.0,35.0,20.7819838003099,275.0,EL,0.87
125.0,35.0,20.250138234804222,275.0,IL,0.64
125.0,35.0,23.454616706462723,300.0,CL,0.3
125.0,35.0,21.854682791937925,300.0,EL,0.86
125.0,35.0,21.39516599228217,300.0,IL,0.64
125.0,35.0,22.564487348947626,200.0,CL,0.3
125.0,35.0,25.2014970338075,200.0,EL,0.85
125.0,35.0,26.75575367712991,200.0,IL,0.64
125.0,35.0,27.28815823136294,225.0,CL,0.29
125.0,35.0,25.328724753066446,225.0,EL,0.84
125.0,35.0,25.07230663869947,225.0,IL,0.64
125.0,35.0,22.925281927446207,250.0,CL,0.29
125.0,35.0,25.244364007713,250.0,EL,0.84
125.0,35.0,24.399895394826974,250.0,IL,0.63
125.0,35.0,25.535676404417885,275.0,CL,0.29
125.0,35.0,24.443631739382734,275.0,EL,0.83
125.0,35.0,23.701495617251833,275.0,IL,0.63
125.0,35.0,22.974826376141884,300.0,CL,0.29
125.0,35.0,24.074592222944478,300.0,EL,0.83
125.0,35.0,22.98322417143876,300.0,IL,0.63
125.0,35.0,25.72293322953191,200.0,CL,0.29
125.0,35.0,30.1803488721875,200.0,EL,0.82
125.0,35.0,27.192569562986403,200.0,IL,0.63
125.0,35.0,27.67529471577759,225.0,CL,0.29
125.0,35.0,29.554901908054685,225.0,EL,0.82
125.0,35.0,30.225628952698784,225.0,IL,0.62
125.0,35.0,27.954929471395747,250.0,CL,0.29
125.0,35.0,29.218606015742942,250.0,EL,0.81
125.0,35.0,26.548175633851713,250.0,IL,0.62
125.0,35.0,26.4315917659601,275.0,CL,0.29
125.0,35.0,26.96487046547008,275.0,EL,0.81
125.0,35.0,28.44878994470507,275.0,IL,0.62
125.0,35.0,28.502054290903043,300.0,CL,0.29
125.0,35.0,26.48381689057198,300.0,EL,0.8
125.0,35.0,25.482654582751458,300.0,IL,0.61
125.0,35.0,30.79437753879305,200.0,CL,0.29
125.0,35.0,27.769955173132587,200.0,EL,0.8
125.0,35.0,30.47095504937598,200.0,IL,0.62
125.0,35.0,31.160532768337852,225.0,CL,0.29
125.0,35.0,31.20366897836671,225.0,EL,0.8
125.0,35.0,31.52083266395758,225.0,IL,0.62
125.0,35.0,32.237156529393985,250.0,CL,0.29
125.0,35.0,29.99975395178873,250.0,EL,0.79
125.0,35.0,31.381495137177428,250.0,IL,0.62
125.0,35.0,30.71503641219502,275.0,CL,0.28
125.0,35.0,28.119839638786097,275.0,EL,0.79
125.0,35.0,27.15413786921645,275.0,IL,0.61
125.0,35.0,28.7072483140616,300.0,CL,0.28
125.0,35.0,29.658202238025716,300.0,EL,0.78
125.0,35.0,30.702635666571936,300.0,IL,0.61
150.0,20.0,21.39983732201282,200.0,CL,0.21
150.0,20.0,18.784982866824663,200.0,EL,0.62
150.0,20.0,18.502199159593907,200.0,IL,0.45
150.0,20.0,21.85391978989731,225.0,CL,0.21
150.0,20.0,18.432178237505628,225.0,EL,0.61
150.0,20.0,19.913964280428758,225.0,IL,0.45
150.0,20.0,20.342254915173207,250.0,CL,0.2
150.0,20.0,20.165497683629752,250.0,EL,0.61
150.0,20.0,18.344128628131774,250.0,IL,0.44
150.0,20.0,18.228107656014476,275.0,CL,0.2
150.0,20.0,18.421933709844144,275.0,EL,0.61
150.0,20.0,20.34235073549045,275.0,IL,0.44
150.0,20.0,20.177379550537285,300.0,CL,0.2
150.0,20.0,18.93496316814698,300.0,EL,0.61
150.0,20.0,20.551096567382366,300.0,IL,0.44
150.0,20.0,23.940303759250423,200.0,CL,0.23
150.0,20.0,20.437105319309673,200.0,EL,0.68
150.0,20.0,22.49158474596619,200.0,IL,0.5
150.0,20.0,23.351896854462105,225.0,CL,0.23
150.0,20.0,21.38540367181359,225.0,EL,0.67
150.0,20.0,21.63496907381917,225.0,IL,0.5
150.0,20.0,23.01137056345223,250.0,CL,0.23
150.0,20.0,24.290708820496818,250.0,EL,0.67
150.0,20.0,23.894659891363048,250.0,IL,0.5
150.0,20.0,22.874085985948128,275.0,CL,0.23
150.0,20.0,23.53599772990762,275.0,EL,0.67
150.0,20.0,21.891701115935096,275.0,IL,0.49
150.0,20.0,23.13434487644441,300.0,CL,0.23
150.0,20.0,22.34781716007401,300.0,EL,0.66
150.0,20.0,21.104712614059025,300.0,IL,0.49
150.0,20.0,26.008691369386284,200.0,CL,0.25
150.0,20.0,25.282323186744108,200.0,EL,0.73
150.0,20.0,24.293107909767958,200.0,IL,0.55
150.0,20.0,27.056695950393156,225.0,CL,0.25
150.0,20.0,22.604670589133665,225.0,EL,0.72
150.0,20.0,24.07886575624748,225.0,IL,0.54
150.0,20.0,22.784406988888232,250.0,CL,0.25
150.0,20.0,26.332636581108137,250.0,EL,0.72
150.0,20.0,26.010537270568964,250.0,IL,0.54
150.0,20.0,24.156761093681585,275.0,CL,0.24
150.0,20.0,25.878314511035367,275.0,EL,0.71
150.0,20.0,24.47968613097975,275.0,IL,0.54
150.0,20.0,26.28126895711217,300.0,CL,0.24
150.0,20.0,24.77091831368353,300.0,EL,0.71
150.0,20.0,24.561398639158327,300.0,IL,0.54
150.0,20.0,29.891014535185654,200.0,CL,0.27
150.0,20.0,26.12983504939885,200.0,EL,0.77
150.0,20.0,25.412460369981112,200.0,IL,0.59
150.0,20.0,27.96498712292702,225.0,CL,0.27
150.0,20.0,30.081269967562985,225.0,EL,0.77
150.0,20.0,26.828115675499525,225.0,IL,0.59
150.0,20.0,25.0912021999583,250.0,CL,0.27
150.0,20.0,26.616178970202622,250.0,EL,0.77
150.0,20.0,27.532624098757573,250.0,IL,0.58
150.0,20.0,25.640576536477177,275.0,CL,0.27
150.0,20.0,28.369562199310707,275.0,EL,0.76
150.0,20.0,30.237621639556103,275.0,IL,0.58
150.0,20.0,27.234567117897942,300.0,CL,0.27
150.0,20.0,26.70100706201617,300.0,EL,0.76
150.0,20.0,26.953872917589567,300.0,IL,0.58
150.0,20.0,27.690877070371208,200.0,CL,0.29
150.0,20.0,32.299641608557344,200.0,EL,0.82
150.0,20.0,29.488953933128112,200.0,IL,0.64
150.0,20.0,29.323646468549047,225.0,CL,0.29
150.0,20.0,30.958141637582845,225.0,EL,0.82
150.0,20.0,29.652200525586743,225.0,IL,0.64
150.0,20.0,30.889400812847075,250.0,CL,0.29
150.0,20.0,27.368677740784726,250.0,EL,0.82
150.0,20.0,31.882340062333363,250.0,IL,0.64
150.0,20.0,32.643023717276414,275.0,CL,0.29
150.0,20.0,30.892592316956318,275.0,EL,0.81
150.0,20.0,32.72739557315286,275.0,IL,0.63
150.0,20.0,27.90859388621978,300.0,CL,0.29
150.0,20.0,29.86449713688212,300.0,EL,0.81
150.0,20.0,30.610840403672682,300.0,IL,0.63
150.0,25.0,20.326946589684745,200.0,CL,0.17
150.0,25.0,19.605847116356173,200.0,EL,0.5
150.0,25.0,19.352337637465045,200.0,IL,0.36
150.0,25.0,18.507296090201674,225.0,CL,0.17
150.0,25.0,19.566969802249112,225.0,EL,0.5
150.0,25.0,18.65064326042194,225.0,IL,0.36
150.0,25.0,20.937462705968873,250.0,CL,0.17
150.0,25.0,18.83532374197836,250.0,EL,0.49
150.0,25.0,18.234261221138134,250.0,IL,0.36
150.0,25.0,20.209464551268937,275.0,CL,0.16
150.0,25.0,20.380918930877606,275.0,EL,0.49
150.0,25.0,21.48765224512202,275.0,IL,0.36
150.0,25.0,20.307926449670727,300.0,CL,0.16
150.0,25.0,19.381923414893784,300.0,EL,0.49
150.0,25.0,21.21204752610528,300.0,IL,0.36
150.0,25.0,22.681255019343396,200.0,CL,0.18
150.0,25.0,20.606761280840363,200.0,EL,0.55
150.0,25.0,22.79632752140961,200.0,IL,0.4
150.0,25.0,24.33608345439748,225.0,CL,0.18
150.0,25.0,22.033406814741994,225.0,EL,0.54
150.0,25.0,21.5834661085491,225.0,IL,0.4
150.0,25.0,20.89561255658109,250.0,CL,0.18
150.0,25.0,20.931504848709107,250.0,EL,0.54
150.0,25.0,22.197471679538186,250.0,IL,0.4
150.0,25.0,22.930559208726883,275.0,CL,0.18
150.0,25.0,20.61276932326321,275.0,EL,0.54
150.0,25.0,24.478058650613246,275.0,IL,0.4
150.0,25.0,23.648101278503383,300.0,CL,0.18
150.0,25.0,22.889807632276483,300.0,EL,0.54
150.0,25.0,23.97797401922546,300.0,IL,0.4
150.0,25.0,22.900933784060566,200.0,CL,0.2
150.0,25.0,24.884194388665623,200.0,EL,0.59
150.0,25.0,25.65046563430832,200.0,IL,0.44
150.0,25.0,26.643264530591445,225.0,CL,0.2
150.0,25.0,26.41734780024634,225.0,EL,0.58
150.0,25.0,23.885346248566997,225.0,IL,0.44
150.0,25.0,27.204400847796023,250.0,CL,0.2
150.0,25.0,23.121729207154353,250.0,EL,0.58
150.0,25.0,26.87566809310576,250.0,IL,0.44
150.0,25.0,27.354701248023094,275.0,CL,0.2
150.0,25.0,23.385767616113128,275.0,EL,0.58
150.0,25.0,26.110330321018928,275.0,IL,0.44
150.0,25.0,22.701427593889992,300.0,CL,0.2
150.0,25.0,24.527114125695775,300.0,EL,0.58
150.0,25.0,25.08141649598837,300.0,IL,0.43
150.0,25.0,27.943548742502987,200.0,CL,0.22
150.0,25.0,29.897654865367077,200.0,EL,0.62
150.0,25.0,28.447378780118072,200.0,IL,0.48
150.0,25.0,27.397028731705802,225.0,CL,0.22
150.0,25.0,29.20321269946239,225.0,EL,0.62
150.0,25.0,29.97793051524925,225.0,IL,0.48
150.0,25.0,24.8713638177526,250.0,CL,0.22
150.0,25.0,30.153866997408212,250.0,EL,0.62
150.0,25.0,25.22372676485024,250.0,IL,0.47
150.0,25.0,29.229127285978187,275.0,CL,0.22
150.0,25.0,26.29184113903277,275.0,EL,0.62
150.0,25.0,25.476988117646293,275.0,IL,0.47
150.0,25.0,27.16920601842609,300.0,CL,0.21
150.0,25.0,28.291761186961875,300.0,EL,0.61
150.0,25.0,26.84523514762911,300.0,IL,0.47
150.0,25.0,27.327392449696195,200.0,CL,0.23
150.0,25.0,30.5967668379523,200.0,EL,0.67
150.0,25.0,32.41441965666405,200.0,IL,0.52
150.0,25.0,29.29929219568351,225.0,CL,0.23
150.0,25.0,28.29799666578496,225.0,EL,0.66
150.0,25.0,29.655464075596893,225.0,IL,0.52
150.0,25.0,27.290176266292686,250.0,CL,0.23
150.0,25.0,31.922925506881647,250.0,EL,0.66
150.0,25.0,31.95804486570112,250.0,IL,0.51
150.0,25.0,30.528002780577772,275.0,CL,0.23
150.0,25.0,29.118617333630336,275.0,EL,0.66
150.0,25.0,31.7987001866747,275.0,IL,0.51
150.0,25.0,30.328122148730202,300.0,CL,0.23
150.0,25.0,31.955593851300097,300.0,EL,0.65
150.0,25.0,30.788752755498123,300.0,IL,0.51
150.0,30.0,21.13762189285119,200.0,CL,0.14
150.0,30.0,20.39425197287104,200.0,EL,0.42
150.0,30.0,19.656564272862664,200.0,IL,0.3
150.0,30.0,21.83178343970455,225.0,CL,0.14
150.0,30.0,20.164455299515378,225.0,EL,0.42
150.0,30.0,20.420358074162152,225.0,IL,0.3
150.0,30.0,18.881950557658996,250.0,CL,0.14
150.0,30.0,20.502603157709107,250.0,EL,0.41
150.0,30.0,20.286430597931776,250.0,IL,0.3
150.0,30.0,18.7393535917881,275.0,CL,0.14
150.0,30.0,18.238348389412575,275.0,EL,0.41
150.0,30.0,20.417437278859083,275.0,IL,0.3
150.0,30.0,21.054769077401282,300.0,CL,0.14
150.0,30.0,20.093605483688034,300.0,EL,0.41
150.0,30.0,18.90709050127858,300.0,IL,0.3
150.0,30.0,23.249348895118658,200.0,CL,0.15
150.0,30.0,20.61047576974321,200.0,EL,0.46
150.0,30.0,22.238251671608797,200.0,IL,0.34
150.0,30.0,20.98515041279289,225.0,CL,0.15
150.0,30.0,21.080065729769476,225.0,EL,0.46
150.0,30.0,21.160322771211916,225.0,IL,0.34
150.0,30.0,21.9901817566979,250.0,CL,0.15
150.0,30.0,20.48017592529179,250.0,EL,0.45
150.0,30.0,22.04007048418094,250.0,IL,0.34
150.0,30.0,22.552683512016152,275.0,CL,0.15
150.0,30.0,22.424824282348464,275.0,EL,0.45
150.0,30.0,21.972528451813684,275.0,IL,0.33
150.0,30.0,24.026159736318387,300.0,CL,0.15
150.0,30.0,20.903970115892268,300.0,EL,0.45
150.0,30.0,22.525635347016184,300.0,IL,0.33
150.0,30.0,22.81020708478277,200.0,CL,0.17
150.0,30.0,22.85577839438955,200.0,EL,0.49
150.0,30.0,25.369329248385483,200.0,IL,0.37
150.0,30.0,25.330092124439105,225.0,CL,0.17
150.0,30.0,26.890167564222285,225.0,EL,0.49
150.0,30.0,25.289368378300367,225.0,IL,0.37
150.0,30.0,27.29895510202425,250.0,CL,0.17
150.0,30.0,22.74347424199965,250.0,EL,0.49
150.0,30.0,22.990038423903705,250.0,IL,0.37
150.0,30.0,22.720329307851905,275.0,CL,0.17
150.0,30.0,23.4263842516677,275.0,EL,0.49
150.0,30.0,25.20635055470839,275.0,IL,0.37
150.0,30.0,25.727860907137142,300.0,CL,0.16
150.0,30.0,22.727925789743345,300.0,EL,0.48
150.0,30.0,27.229854449227997,300.0,IL,0.37
150.0,30.0,29.381909571577097,200.0,CL,0.18
150.0,30.0,26.381368651864012,200.0,EL,0.52
150.0,30.0,25.174531416245575,200.0,IL,0.4
150.0,30.0,25.684378902704815,225.0,CL,0.18
150.0,30.0,25.448194275652348,225.0,EL,0.52
150.0,30.0,25.428060786144208,225.0,IL,0.4
150.0,30.0,27.602089287661535,250.0,CL,0.18
150.0,30.0,26.1021609337137,250.0,EL,0.52
150.0,30.0,26.719768440910293,250.0,IL,0.4
150.0,30.0,30.192279333613772,275.0,CL,0.18
150.0,30.0,28.513728369089396,275.0,EL,0.52
150.0,30.0,29.969393668758507,275.0,IL,0.4
150.0,30.0,25.534061052682137,300.0,CL,0.18
150.0,30.0,26.851767111579132,300.0,EL,0.52
150.0,30.0,27.80102491805295,300.0,IL,0.39
150.0,30.0,27.46054837133243,200.0,CL,0.2
150.0,30.0,27.025124661767748,200.0,EL,0.56
150.0,30.0,31.022606002781504,200.0,IL,0.43
150.0,30.0,30.850917100808612,225.0,CL,0.2
150.0,30.0,29.46473285999767,225.0,EL,0.56
150.0,30.0,29.937864456192194,225.0,IL,0.43
150.0,30.0,29.49265800355254,250.0,CL,0.19
150.0,30.0,27.144030269069333,250.0,EL,0.55
150.0,30.0,29.012229637304774,250.0,IL,0.43
150.0,30.0,28.06249353238374,275.0,CL,0.19
150.0,30.0,27.590545134608213,275.0,EL,0.55
150.0,30.0,32.7403226033361,275.0,IL,0.43
150.0,30.0,30.596158350252992,300.0,CL,0.19
150.0,30.0,31.371937705419615,300.0,EL,0.55
150.0,30.0,28.892182459596704,300.0,IL,0.43
150.0,35.0,19.57258851797606,200.0,CL,0.12
150.0,35.0,18.947695975586893,200.0,EL,0.36
150.0,35.0,18.387862683861698,200.0,IL,0.26
150.0,35.0,18.716126549766336,225.0,CL,0.12
150.0,35.0,21.190056181185945,225.0,EL,0.36
150.0,35.0,20.710183220735104,225.0,IL,0.26
150.0,35.0,20.18771550394191,250.0,CL,0.12
150.0,35.0,19.90035949146707,250.0,EL,0.36
150.0,35.0,21.689737134624497,250.0,IL,0.26
150.0,35.0,18.290939791114674,275.0,CL,0.12
150.0,35.0,19.122403252951663,275.0,EL,0.36
150.0,35.0,19.399751414282857,275.0,IL,0.26
150.0,35.0,21.12970324885115,300.0,CL,0.12
150.0,35.0,21.970058480647886,300.0,EL,0.35
150.0,35.0,18.962682059028612,300.0,IL,0.26
150.0,35.0,24.184383003616862,200.0,CL,0.13
150.0,35.0,23.987802421943062,200.0,EL,0.39
150.0,35.0,21.26095828938795,200.0,IL,0.29
150.0,35.0,22.046996610896503,225.0,CL,0.13
150.0,35.0,22.093527911816338,225.0,EL,0.39
150.0,35.0,24.651993008369512,225.0,IL,0.29
150.0,35.0,21.064013556205044,250.0,CL,0.13
150.0,35.0,23.846210869971518,250.0,EL,0.39
150.0,35.0,21.753867213778996,250.0,IL,0.29
150.0,35.0,23.53891655599272,275.0,CL,0.13
150.0,35.0,22.140049519330482,275.0,EL,0.39
150.0,35.0,22.85261893402443,275.0,IL,0.29
150.0,35.0,23.99675297996759,300.0,CL,0.13
150.0,35.0,23.868745042427477,300.0,EL,0.39
150.0,35.0,24.14890432592865,300.0,IL,0.29
150.0,35.0,22.798086626723297,200.0,CL,0.14
150.0,35.0,25.960252765198724,200.0,EL,0.42
150.0,35.0,23.199936883608814,200.0,IL,0.32
150.0,35.0,24.579092840092056,225.0,CL,0.14
150.0,35.0,25.242942075273444,225.0,EL,0.42
150.0,35.0,24.513697423734154,225.0,IL,0.32
150.0,35.0,25.098058379015036,250.0,CL,0.14
150.0,35.0,27.482631543993094,250.0,EL,0.42
150.0,35.0,23.176086568564273,250.0,IL,0.32
150.0,35.0,25.877280226682128,275.0,CL,0.14
150.0,35.0,24.480004831928078,275.0,EL,0.42
150.0,35.0,23.165048994536644,275.0,IL,0.32
150.0,35.0,23.293683816871546,300.0,CL,0.14
150.0,35.0,27.246365531228086,300.0,EL,0.42
150.0,35.0,26.89800748355881,300.0,IL,0.32
150.0,35.0,29.73873078228262,200.0,CL,0.16
150.0,35.0,30.203430267050628,200.0,EL,0.45
150.0,35.0,25.89573464504685,200.0,IL,0.34
150.0,35.0,26.70491635550234,225.0,CL,0.16
150.0,35.0,28.430704664586766,225.0,EL,0.45
150.0,35.0,27.41091396923356,225.0,IL,0.34
150.0,35.0,27.051142433580836,250.0,CL,0.16
150.0,35.0,26.71796187134576,250.0,EL,0.45
150.0,35.0,28.015793475688987,250.0,IL,0.34
150.0,35.0,27.915763857520453,275.0,CL,0.16
150.0,35.0,25.63801808735332,275.0,EL,0.45
150.0,35.0,27.344569106351415,275.0,IL,0.34
150.0,35.0,27.794094769154174,300.0,CL,0.15
150.0,35.0,27.886578163022648,300.0,EL,0.45
150.0,35.0,25.905589561017933,300.0,IL,0.34
150.0,35.0,31.45362835351372,200.0,CL,0.17
150.0,35.0,27.151194568926417,200.0,EL,0.48
150.0,35.0,29.128991133258975,200.0,IL,0.37
150.0,35.0,31.6812758912138,225.0,CL,0.17
150.0,35.0,30.383357526332414,225.0,EL,0.48
150.0,35.0,28.56697459506516,225.0,IL,0.37
150.0,35.0,31.169718716058284,250.0,CL,0.17
150.0,35.0,30.40434566493644,250.0,EL,0.48
150.0,35.0,31.777461656738325,250.0,IL,0.37
150.0,35.0,31.41015111713894,275.0,CL,0.17
150.0,35.0,30.660647532217407,275.0,EL,0.48
150.0,35.0,29.929066051864883,275.0,IL,0.37
150.0,35.0,27.79909275400514,300.0,CL,0.17
150.0,35.0,28.567998107312302,300.0,EL,0.47
150.0,35.0,29.514596837502513,300.0,IL,0.37
60.0,20.0,20.0,203.97197148025555,CL,1.25
60.0,20.0,20.0,200.5483142086122,EL,2.84
60.0,20.0,20.0,191.52738103838118,IL,2.04
60.0,20.0,20.0,202.79089610053697,CL,1.24
60.0,20.0,20.0,224.83076498553663,EL,2.76
60.0,20.0,20.0,215.35316948530095,IL,1.98
60.0,20.0,20.0,261.73041503552673,CL,1.24
60.0,20.0,20.0,226.19731326352417,EL,2.69
60.0,20.0,20.0,254.24139056528955,IL,1.92
60.0,20.0,20.0,299.2810830628336,CL,1.23
60.0,20.0,20.0,257.0925096911325,EL,2.62
60.0,20.0,20.0,273.44072199128277,IL,1.88
60.0,20.0,20.0,275.4853195090283,CL,1.23
60.0,20.0,20.0,307.54091473568116,EL,2.56
60.0,20.0,20.0,303.0319008357735,IL,1.83
60.0,20.0,22.5,196.2946209685133,CL,1.35
60.0,20.0,22.5,200.85508085894963,EL,3.07
60.0,20.0,22.5,215.8629863387604,IL,2.24
60.0,20.0,22.5,211.33324360399803,CL,1.34
60.0,20.0,22.5,203.51540302674061,EL,2.98
60.0,20.0,22.5,241.27491981145954,IL,2.17
60.0,20.0,22.5,253.85585411939533,CL,1.33
60.0,20.0,22.5,269.53292277309214,EL,2.89
60.0,20.0,22.5,254.84726117065864,IL,2.11
60.0,20.0,22.5,292.0588599477836,CL,1.32
60.0,20.0,22.5,271.1320349845331,EL,2.82
60.0,20.0,22.5,288.74229622085477,IL,2.05
60.0,20.0,22.5,324.78248801339134,CL,1.32
60.0,20.0,22.5,304.32737782333237,EL,2.75
60.0,20.0,22.5,280.84710903374275,IL,2.0
60.0,20.0,25.0,190.7519046012079,CL,1.43
60.0,20.0,25.0,187.94578307589623,EL,3.25
60.0,20.0,25.0,189.8742811038293,IL,2.42
60.0,20.0,25.0,216.28869522079663,CL,1.42
60.0,20.0,25.0,227.48102040389347,EL,3.15
60.0,20.0,25.0,228.95962332587249,IL,2.34
60.0,20.0,25.0,246.32498736209305,CL,1.41
60.0,20.0,25.0,255.77103899104176,EL,3.06
60.0,20.0,25.0,229.07874628056828,IL,2.28
60.0,20.0,25.0,252.3283530381988,CL,1.4
60.0,20.0,25.0,256.9506203196712,EL,2.98
60.0,20.0,25.0,275.99426239221896,IL,2.21
60.0,20.0,25.0,282.83968072189884,CL,1.39
60.0,20.0,25.0,286.99706420955465,EL,2.91
60.0,20.0,25.0,294.01877017037964,IL,2.16
60.0,20.0,27.5,212.4746449604152,CL,1.53
60.0,20.0,27.5,180.5544854365144,EL,3.42
60.0,20.0,27.5,205.9751528094649,IL,2.58
60.0,20.0,27.5,232.59944389683085,CL,1.51
60.0,20.0,27.5,238.43951011604864,EL,3.32
60.0,20.0,27.5,244.47388225771408,IL,2.5
60.0,20.0,27.5,226.00689244746448,CL,1.5
60.0,20.0,27.5,232.6891852756608,EL,3.22
60.0,20.0,27.5,269.30856470279963,IL,2.42
60.0,20.0,27.5,272.71852092028587,CL,1.49
60.0,20.0,27.5,278.55248514134047,EL,3.13
60.0,20.0,27.5,283.9664962047731,IL,2.36
60.0,20.0,27.5,310.74399626973826,CL,1.48
60.0,20.0,27.5,325.9044241989905,EL,3.05
60.0,20.0,27.5,329.81696504470017,IL,2.3
60.0,20.0,30.0,208.80629843723761,CL,1.62
60.0,20.0,30.0,191.48884836820602,EL,3.58
60.0,20.0,30.0,215.19009609177374,IL,2.76
60.0,20.0,30.0,204.71494115433427,CL,1.61
60.0,20.0,30.0,212.89863837935232,EL,3.47
60.0,20.0,30.0,242.88235728586716,IL,2.67
60.0,20.0,30.0,237.80957572196775,CL,1.59
60.0,20.0,30.0,236.03255298108743,EL,3.36
60.0,20.0,30.0,231.90626465701237,IL,2.59
60.0,20.0,30.0,294.7511466705804,CL,1.58
60.0,20.0,30.0,275.0032042555098,EL,3.27
60.0,20.0,30.0,284.6191261679785,IL,2.52
60.0,20.0,30.0,284.3439830445018,CL,1.57
60.0,20.0,30.0,315.482425260673,EL,3.18
60.0,20.0,30.0,315.6003326977259,IL,2.45
60.0,25.0,20.0,192.503920996332,CL,1.02
60.0,25.0,20.0,196.4273053204113,EL,2.4
60.0,25.0,20.0,188.38761109720804,IL,1.72
60.0,25.0,20.0,246.44524604953068,CL,1.01
60.0,25.0,20.0,231.55211596762854,EL,2.33
60.0,25.0,20.0,244.5544746321982,IL,1.68
60.0,25.0,20.0,240.16927718145666,CL,1.0
60.0,25.0,20.0,264.09454564984446,EL,2.27
60.0,25.0,20.0,263.2929321942371,IL,1.63
60.0,25.0,20.0,285.54106085265977,CL,1.0
60.0,25.0,20.0,300.610143639674,EL,2.22
60.0,25.0,20.0,269.1455434858474,IL,1.59
60.0,25.0,20.0,277.8430394153854,CL,0.99
60.0,25.0,20.0,310.3025315546436,EL,2.17
60.0,25.0,20.0,313.75858802863235,IL,1.56
60.0,25.0,22.5,203.0024229383526,CL,1.09
60.0,25.0,22.5,188.27271572533584,EL,2.59
60.0,25.0,22.5,200.1782376667742,IL,1.89
60.0,25.0,22.5,216.54853814561082,CL,1.08
60.0,25.0,22.5,221.73599376750101,EL,2.52
60.0,25.0,22.5,231.53483591300989,IL,1.84
60.0,25.0,22.5,262.2607371345417,CL,1.08
60.0,25.0,22.5,236.61123454506716,EL,2.46
60.0,25.0,22.5,245.26626803234768,IL,1.79
60.0,25.0,22.5,262.3038864045396,CL,1.07
60.0,25.0,22.5,258.4247387624028,EL,2.4
60.0,25.0,22.5,290.5862970997711,IL,1.74
60.0,25.0,22.5,324.55516166621953,CL,1.07
