Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
60.00,20.00,25.00,287.00,EL,2.91
60.00,20.00,25.00,294.02,IL,2.16
60.00,20.00,27.50,212.47,CL,1.53
60.00,20.00,27.50,180.55,EL,3.42
60.00,20.00,27.50,205.98,IL,2.58
60.00,20.00,27.50,232.60,CL,1.51
60.00,20.00,27.50,238.44,EL,3.32
60.00,20.00,27.50,244.47,IL,2.5
60.00,20.00,27.50,226.01,CL,1.5
60.00,20.00,27.50,232.69,EL,3.22
60.00,20.00,27.50,269.31,IL,2.42
60.00,20.00,27.50,272.72,CL,1.49
60.00,20.00,27.50,278.55,EL,3.13
60.00,20.00,27.50,283.97,IL,2.36
60.00,20.00,27.50,310.74,CL,1.48
60.00,20.00,27.50,325.90,EL,3.05
60.00,20.00,27.50,329.82,IL,2.3
60.00,20.00,30.00,208.81,CL,1.62
60.00,20.00,30.00,191.49,EL,3.58
60.00,20.00,30.00,215.19,IL,2.76
60.00,20.00,30.00,204.71,CL,1.61
60.00,20.00,30.00,212.90,EL,3.47
60.00,20.00,30.00,242.88,IL,2.67
60.00,20.00,30.00,237.81,CL,1.59
60.00,20.00,30.00,236.03,EL,3.36
60.00,20.00,30.00,231.91,IL,2.59
60.00,20.00,30.00,294.75,CL,1.58
60.00,20.00,30.00,275.00,EL,3.27
60.00,20.00,30.00,284.62,IL,2.52
60.00,20.00,30.00,284.34,CL,1.57
60.00,20.00,30.00,315.48,EL,3.18
60.00,20.00,30.00,315.60,IL,2.45
60.00,25.00,20.00,192.50,CL,1.02
60.00,25.00,20.00,196.43,EL,2.4
60.00,25.00,20.00,188.39,IL,1.72
60.00,25.00,20.00,246.45,CL,1.01
60.00,25.00,20.00,231.55,EL,2.33
60.00,25.00,20.00,244.55,IL,1.68
60.00,25.00,20.00,240.17,CL,1
60.00,25.00,20.00,264.09,EL,2.27
60.00,25.00,20.00,263.29,IL,1.63
60.00,25.00,20.00,285.54,CL,1
60.00,25.00,20.00,300.61,EL,2.22
60.00,25.00,20.00,269.15,IL,1.59
60.00,25.00,20.00,277.84,CL,0.99
60.00,25.00,20.00,310.30,EL,2.17
60.00,25.00,20.00,313.76,IL,1.56
60.00,25.00,22.50,203.00,CL,1.09
60.00,25.00,22.50,188.27,EL,2.59
60.00,25.00,22.50,200.18,IL,1.89
60.00,25.00,22.50,216.55,CL,1.08
60.00,25.00,22.50,221.74,EL,2.52
60.00,25.00,22.50,231.53,IL,1.84
60.00,25.00,22.50,262.26,CL,1.08
60.00,25.00,22.50,236.61,EL,2.46
60.00,25.00,22.50,245.27,IL,1.79
60.00,25.00,22.50,262.30,CL,1.07
60.00,25.00,22.50,258.42,EL,2.4
60.00,25.00,22.50,290.59,IL,1.74
60.00,25.00,22.50,324.56,CL,1.07
60.00,25.00,22.50,292.21,EL,2.34
60.00,25.00,22.50,315.08,IL,1.7
60.00,25.00,25.00,215.88,CL,1.16
60.00,25.00,25.00,213.84,EL,2.75
60.00,25.00,25.00,187.31,IL,2.05
60.00,25.00,25.00,245.53,CL,1.15
60.00,25.00,25.00,219.45,EL,2.67
60.00,25.00,25.00,217.77,IL,1.99
60.00,25.00,25.00,228.12,CL,1.14
60.00,25.00,25.00,249.31,EL,2.6
60.00,25.00,25.00,230.45,IL,1.94
60.00,25.00,25.00,261.17,CL,1.14
60.00,25.00,25.00,264.93,EL,2.54
60.00,25.00,25.00,291.99,IL,1.89
60.00,25.00,25.00,322.53,CL,1.13
60.00,25.00,25.00,288.15,EL,2.48
60.00,25.00,25.00,321.52,IL,1.84
60.00,25.00,27.50,214.29,CL,1.24
60.00,25.00,27.50,210.59,EL,2.9
60.00,25.00,27.50,185.87,IL,2.19
60.00,25.00,27.50,233.56,CL,1.23
60.00,25.00,27.50,245.03,EL,2.82
60.00,25.00,27.50,233.21,IL,2.12
60.00,25.00,27.50,241.58,CL,1.22
60.00,25.00,27.50,250.03,EL,2.74
60.00,25.00,27.50,257.29,IL,2.07
60.00,25.00,27.50,275.58,CL,1.21
60.00,25.00,27.50,254.10,EL,2.67
60.00,25.00,27.50,264.66,IL,2.01
60.00,25.00,27.50,318.14,CL,1.21
60.00,25.00,27.50,321.69,EL,2.61
60.00,25.00,27.50,278.24,IL,1.96
60.00,25.00,30.00,218.10,CL,1.32
60.00,25.00,30.00,193.15,EL,3.04
60.00,25.00,30.00,206.49,IL,2.35
60.00,25.00,30.00,236.33,CL,1.31
60.00,25.00,30.00,239.04,EL,2.95
60.00,25.00,30.00,245.06,IL,2.28
60.00,25.00,30.00,240.65,CL,1.3
60.00,25.00,30.00,267.93,EL,2.87
60.00,25.00,30.00,231.58,IL,2.21
60.00,25.00,30.00,286.28,CL,1.29
60.00,25.00,30.00,288.31,EL,2.79
60.00,25.00,30.00,284.77,IL,2.15
60.00,25.00,30.00,285.14,CL,1.28
60.00,25.00,30.00,322.38,EL,2.72
60.00,25.00,30.00,280.13,IL,2.1
60.00,30.00,20.00,182.15,CL,0.86
60.00,30.00,20.00,208.70,EL,2.08
60.00,30.00,20.00,199.02,IL,1.5
60.00,30.00,20.00,240.71,CL,0.85
60.00,30.00,20.00,219.75,EL,2.03
60.00,30.00,20.00,210.07,IL,1.46
60.00,30.00,20.00,266.82,CL,0.84
60.00,30.00,20.00,252.45,EL,1.98
60.00,30.00,20.00,234.46,IL,1.42
60.00,30.00,20.00,287.12,CL,0.84
60.00,30.00,20.00,275.61,EL,1.94
60.00,30.00,20.00,280.74,IL,1.39
60.00,30.00,20.00,297.65,CL,0.84
60.00,30.00,20.00,319.72,EL,1.9
60.00,30.00,20.00,319.77,IL,1.36
60.00,30.00,22.50,208.38,CL,0.92
60.00,30.00,22.50,184.22,EL,2.25
60.00,30.00,22.50,213.55,IL,1.64
60.00,30.00,22.50,232.70,CL,0.91
60.00,30.00,22.50,233.87,EL,2.19
60.00,30.00,22.50,218.83,IL,1.6
60.00,30.00,22.50,268.96,CL,0.91
60.00,30.00,22.50,261.27,EL,2.14
60.00,30.00,22.50,230.63,IL,1.56
60.00,30.00,22.50,269.93,CL,0.9
60.00,30.00,22.50,296.25,EL,2.09
60.00,30.00,22.50,250.10,IL,1.52
60.00,30.00,22.50,327.68,CL,0.9
60.00,30.00,22.50,310.75,EL,2.05
60.00,30.00,22.50,307.88,IL,1.49
60.00,30.00,25.00,190.82,CL,0.98
60.00,30.00,25.00,189.95,EL,2.39
60.00,30.00,25.00,217.68,IL,1.78
60.00,30.00,25.00,215.92,CL,0.97
60.00,30.00,25.00,237.40,EL,2.33
60.00,30.00,25.00,220.19,IL,1.74
60.00,30.00,25.00,231.96,CL,0.97
60.00,30.00,25.00,225.54,EL,2.27
60.00,30.00,25.00,252.21,IL,1.69
60.00,30.00,25.00,301.17,CL,0.96
60.00,30.00,25.00,267.80,EL,2.22
60.00,30.00,25.00,267.15,IL,1.65
60.00,30.00,25.00,290.65,CL,0.95
60.00,30.00,25.00,301.23,EL,2.17
60.00,30.00,25.00,296.44,IL,1.61
60.00,30.00,27.50,215.20,CL,1.05
60.00,30.00,27.50,200.22,EL,2.52
60.00,30.00,27.50,200.31,IL,1.91
60.00,30.00,27.50,208.73,CL,1.04
60.00,30.00,27.50,246.72,EL,2.45
60.00,30.00,27.50,213.75,IL,1.85
60.00,30.00,27.50,228.67,CL,1.03
60.00,30.00,27.50,258.16,EL,2.39
60.00,30.00,27.50,254.77,IL,1.81
60.00,30.00,27.50,270.33,CL,1.02
60.00,30.00,27.50,270.72,EL,2.34
60.00,30.00,27.50,290.68,IL,1.76
60.00,30.00,27.50,281.74,CL,1.02
60.00,30.00,27.50,319.22,EL,2.28
60.00,30.00,27.50,308.92,IL,1.72
60.00,30.00,30.00,196.76,CL,1.12
60.00,30.00,30.00,198.32,EL,2.65
60.00,30.00,30.00,190.27,IL,2.05
60.00,30.00,30.00,236.35,CL,1.11
60.00,30.00,30.00,225.58,EL,2.57
60.00,30.00,30.00,216.94,IL,1.99
60.00,30.00,30.00,254.80,CL,1.1
60.00,30.00,30.00,274.79,EL,2.51
60.00,30.00,30.00,246.76,IL,1.94
60.00,30.00,30.00,298.14,CL,1.09
60.00,30.00,30.00,266.48,EL,2.45
60.00,30.00,30.00,250.51,IL,1.89
60.00,30.00,30.00,282.25,CL,1.08
60.00,30.00,30.00,295.12,EL,2.39
60.00,30.00,30.00,283.18,IL,1.84
60.00,35.00,20.00,180.01,CL,0.74
60.00,35.00,20.00,216.60,EL,1.84
60.00,35.00,20.00,213.76,IL,1.32
60.00,35.00,20.00,235.90,CL,0.74
60.00,35.00,20.00,210.05,EL,1.8
60.00,35.00,20.00,207.92,IL,1.29
60.00,35.00,20.00,228.38,CL,0.73
60.00,35.00,20.00,261.20,EL,1.76
60.00,35.00,20.00,271.44,IL,1.26
60.00,35.00,20.00,271.18,CL,0.73
60.00,35.00,20.00,254.05,EL,1.72
60.00,35.00,20.00,275.68,IL,1.24
60.00,35.00,20.00,290.93,CL,0.72
60.00,35.00,20.00,292.49,EL,1.69
60.00,35.00,20.00,307.28,IL,1.21
60.00,35.00,22.50,208.75,CL,0.8
60.00,35.00,22.50,184.42,EL,1.99
60.00,35.00,22.50,181.42,IL,1.46
60.00,35.00,22.50,247.24,CL,0.79
60.00,35.00,22.50,212.97,EL,1.94
60.00,35.00,22.50,204.92,IL,1.42
60.00,35.00,22.50,234.49,CL,0.79
60.00,35.00,22.50,226.95,EL,1.9
60.00,35.00,22.50,244.59,IL,1.39
60.00,35.00,22.50,291.63,CL,0.78
60.00,35.00,22.50,266.27,EL,1.86
60.00,35.00,22.50,271.93,IL,1.36
60.00,35.00,22.50,310.54,CL,0.78
60.00,35.00,22.50,300.53,EL,1.82
60.00,35.00,22.50,321.69,IL,1.33
60.00,35.00,25.00,214.64,CL,0.85
60.00,35.00,25.00,180.40,EL,2.12
60.00,35.00,25.00,211.12,IL,1.58
60.00,35.00,25.00,223.23,CL,0.84
60.00,35.00,25.00,247.00,EL,2.07
60.00,35.00,25.00,224.25,IL,1.54
60.00,35.00,25.00,274.34,CL,0.84
60.00,35.00,25.00,262.73,EL,2.02
60.00,35.00,25.00,237.43,IL,1.5
60.00,35.00,25.00,277.11,CL,0.83
60.00,35.00,25.00,302.07,EL,1.97
60.00,35.00,25.00,294.66,IL,1.47
60.00,35.00,25.00,275.84,CL,0.83
60.00,35.00,25.00,312.38,EL,1.93
60.00,35.00,25.00,290.73,IL,1.44
60.00,35.00,27.50,180.28,CL,0.91
60.00,35.00,27.50,196.14,EL,2.23
60.00,35.00,27.50,189.39,IL,1.69
60.00,35.00,27.50,239.35,CL,0.9
60.00,35.00,27.50,217.68,EL,2.18
60.00,35.00,27.50,239.74,IL,1.65
60.00,35.00,27.50,225.03,CL,0.89
60.00,35.00,27.50,240.39,EL,2.13
60.00,35.00,27.50,237.06,IL,1.61
60.00,35.00,27.50,260.35,CL,0.89
60.00,35.00,27.50,251.25,EL,2.08
60.00,35.00,27.50,257.79,IL,1.57
60.00,35.00,27.50,303.33,CL,0.88
60.00,35.00,27.50,287.48,EL,2.04
60.00,35.00,27.50,295.04,IL,1.54
60.00,35.00,30.00,195.07,CL,0.97
60.00,35.00,30.00,215.04,EL,2.35
60.00,35.00,30.00,216.21,IL,1.82
60.00,35.00,30.00,224.68,CL,0.96
60.00,35.00,30.00,217.36,EL,2.29
60.00,35.00,30.00,207.31,IL,1.77
60.00,35.00,30.00,272.67,CL,0.95
60.00,35.00,30.00,228.01,EL,2.23
60.00,35.00,30.00,239.88,IL,1.72
60.00,35.00,30.00,263.89,CL,0.95
60.00,35.00,30.00,265.12,EL,2.18
60.00,35.00,30.00,256.54,IL,1.68
60.00,35.00,30.00,316.99,CL,0.94
60.00,35.00,30.00,277.35,EL,2.13
60.00,35.00,30.00,308.09,IL,1.65
75.00,20.00,20.00,184.95,CL,0.83
75.00,20.00,20.00,182.82,EL,2.09
75.00,20.00,20.00,216.38,IL,1.51
75.00,20.00,20.00,211.06,CL,0.83
75.00,20.00,20.00,239.46,EL,2.05
75.00,20.00,20.00,227.01,IL,1.48
75.00,20.00,20.00,228.89,CL,0.82
75.00,20.00,20.00,272.77,EL,2
75.00,20.00,20.00,237.35,IL,1.45
75.00,20.00,20.00,294.78,CL,0.81
75.00,20.00,20.00,256.78,EL,1.96
75.00,20.00,20.00,294.47,IL,1.42
75.00,20.00,20.00,270.79,CL,0.81
75.00,20.00,20.00,300.71,EL,1.93
75.00,20.00,20.00,316.17,IL,1.39
75.00,20.00,22.50,217.39,CL,0.83
75.00,20.00,22.50,216.37,EL,2.27
75.00,20.00,22.50,212.78,IL,1.67
75.00,20.00,22.50,242.47,CL,0.83
75.00,20.00,22.50,211.46,EL,2.22
75.00,20.00,22.50,215.29,IL,1.63
75.00,20.00,22.50,239.45,CL,0.82
75.00,20.00,22.50,243.85,EL,2.17
75.00,20.00,22.50,244.67,IL,1.59
75.00,20.00,22.50,277.45,CL,0.81
75.00,20.00,22.50,256.29,EL,2.13
75.00,20.00,22.50,285.52,IL,1.56
75.00,20.00,22.50,280.05,CL,0.81
75.00,20.00,22.50,288.62,EL,2.09
75.00,20.00,22.50,300.20,IL,1.53
75.00,20.00,25.00,211.86,CL,0.95
75.00,20.00,25.00,209.58,EL,2.41
75.00,20.00,25.00,205.82,IL,1.81
75.00,20.00,25.00,209.51,CL,0.95
75.00,20.00,25.00,227.12,EL,2.36
75.00,20.00,25.00,206.44,IL,1.77
75.00,20.00,25.00,243.87,CL,0.94
75.00,20.00,25.00,245.68,EL,2.3
75.00,20.00,25.00,226.99,IL,1.73
75.00,20.00,25.00,262.57,CL,0.93
75.00,20.00,25.00,300.06,EL,2.26
75.00,20.00,25.00,299.95,IL,1.69
75.00,20.00,25.00,291.14,CL,0.93
75.00,20.00,25.00,272.59,EL,2.21
75.00,20.00,25.00,280.75,IL,1.66
75.00,20.00,27.50,195.69,CL,1.03
75.00,20.00,27.50,217.91,EL,2.55
75.00,20.00,27.50,185.65,IL,1.94
75.00,20.00,27.50,236.86,CL,1.02
75.00,20.00,27.50,207.39,EL,2.49
75.00,20.00,27.50,246.66,IL,1.89
75.00,20.00,27.50,244.08,CL,1.01
75.00,20.00,27.50,263.76,EL,2.44
75.00,20.00,27.50,242.13,IL,1.85
75.00,20.00,27.50,282.02,CL,1
75.00,20.00,27.50,258.06,EL,2.38
75.00,20.00,27.50,255.53,IL,1.81
75.00,20.00,27.50,326.28,CL,0.99
75.00,20.00,27.50,325.06,EL,2.34
75.00,20.00,27.50,323.25,IL,1.77
75.00,20.00,30.00,205.02,CL,1.09
75.00,20.00,30.00,212.33,EL,2.68
75.00,20.00,30.00,182.76,IL,2.08
75.00,20.00,30.00,217.57,CL,1.08
75.00,20.00,30.00,216.62,EL,2.62
75.00,20.00,30.00,231.10,IL,2.03
75.00,20.00,30.00,242.80,CL,1.07
75.00,20.00,30.00,232.43,EL,2.56
75.00,20.00,30.00,254.82,IL,1.98
75.00,20.00,30.00,292.29,CL,1.07
75.00,20.00,30.00,268.52,EL,2.5
75.00,20.00,30.00,254.77,IL,1.94
75.00,20.00,30.00,281.80,CL,1.06
75.00,20.00,30.00,284.25,EL,2.45
75.00,20.00,30.00,287.99,IL,1.9
75.00,25.00,20.00,205.71,CL,0.68
75.00,25.00,20.00,204.04,EL,1.74
75.00,25.00,20.00,207.84,IL,1.26
75.00,25.00,20.00,218.81,CL,0.67
75.00,25.00,20.00,239.58,EL,1.71
75.00,25.00,20.00,211.68,IL,1.23
75.00,25.00,20.00,248.45,CL,0.67
75.00,25.00,20.00,265.05,EL,1.67
75.00,25.00,20.00,234.01,IL,1.21
75.00,25.00,20.00,253.54,CL,0.66
75.00,25.00,20.00,296.10,EL,1.64
75.00,25.00,20.00,266.36,IL,1.19
75.00,25.00,20.00,311.03,CL,0.66
75.00,25.00,20.00,271.52,EL,1.62
75.00,25.00,20.00,311.40,IL,1.17
75.00,25.00,22.50,192.64,CL,0.68
75.00,25.00,22.50,182.23,EL,1.89
75.00,25.00,22.50,204.39,IL,1.39
75.00,25.00,22.50,213.34,CL,0.67
75.00,25.00,22.50,219.91,EL,1.85
75.00,25.00,22.50,206.13,IL,1.36
75.00,25.00,22.50,232.36,CL,0.67
75.00,25.00,22.50,239.90,EL,1.82
75.00,25.00,22.50,229.49,IL,1.33
75.00,25.00,22.50,297.60,CL,0.66
75.00,25.00,22.50,247.83,EL,1.78
75.00,25.00,22.50,274.11,IL,1.31
75.00,25.00,22.50,277.39,CL,0.66
75.00,25.00,22.50,288.46,EL,1.75
75.00,25.00,22.50,325.56,IL,1.28
75.00,25.00,25.00,186.47,CL,0.78
75.00,25.00,25.00,218.63,EL,2.01
75.00,25.00,25.00,188.23,IL,1.51
75.00,25.00,25.00,235.87,CL,0.77
75.00,25.00,25.00,227.10,EL,1.97
75.00,25.00,25.00,242.30,IL,1.48
75.00,25.00,25.00,252.70,CL,0.76
75.00,25.00,25.00,251.73,EL,1.93
75.00,25.00,25.00,234.77,IL,1.45
75.00,25.00,25.00,256.64,CL,0.76
75.00,25.00,25.00,297.91,EL,1.89
75.00,25.00,25.00,265.53,IL,1.42
75.00,25.00,25.00,292.32,CL,0.75
75.00,25.00,25.00,315.59,EL,1.86
75.00,25.00,25.00,290.33,IL,1.39
75.00,25.00,27.50,218.08,CL,0.83
75.00,25.00,27.50,209.52,EL,2.13
75.00,25.00,27.50,203.90,IL,1.61
75.00,25.00,27.50,242.14,CL,0.83
75.00,25.00,27.50,204.73,EL,2.08
75.00,25.00,27.50,214.07,IL,1.58
75.00,25.00,27.50,248.25,CL,0.82
75.00,25.00,27.50,236.35,EL,2.04
75.00,25.00,27.50,262.20,IL,1.55
75.00,25.00,27.50,298.06,CL,0.81
75.00,25.00,27.50,270.81,EL,2
75.00,25.00,27.50,266.32,IL,1.52
75.00,25.00,27.50,327.69,CL,0.81
75.00,25.00,27.50,296.69,EL,1.97
75.00,25.00,27.50,299.34,IL,1.49
75.00,25.00,30.00,194.07,CL,0.89
75.00,25.00,30.00,216.38,EL,2.24
75.00,25.00,30.00,202.76,IL,1.74
75.00,25.00,30.00,236.80,CL,0.88
75.00,25.00,30.00,239.03,EL,2.19
75.00,25.00,30.00,217.88,IL,1.7
75.00,25.00,30.00,246.68,CL,0.87
75.00,25.00,30.00,267.42,EL,2.15
75.00,25.00,30.00,243.16,IL,1.66
75.00,25.00,30.00,291.17,CL,0.87
75.00,25.00,30.00,299.25,EL,2.11
75.00,25.00,30.00,281.78,IL,1.63
75.00,25.00,30.00,314.50,CL,0.86
75.00,25.00,30.00,318.31,EL,2.07
75.00,25.00,30.00,320.70,IL,1.6
75.00,30.00,20.00,195.80,CL,0.57
75.00,30.00,20.00,182.05,EL,1.49
75.00,30.00,20.00,196.08,IL,1.08
75.00,30.00,20.00,232.82,CL,0.57
75.00,30.00,20.00,222.77,EL,1.46
75.00,30.00,20.00,236.20,IL,1.06
75.00,30.00,20.00,242.85,CL,0.56
75.00,30.00,20.00,256.74,EL,1.44
75.00,30.00,20.00,234.32,IL,1.04
75.00,30.00,20.00,288.72,CL,0.56
75.00,30.00,20.00,277.51,EL,1.42
75.00,30.00,20.00,258.72,IL,1.03
75.00,30.00,20.00,287.51,CL,0.55
75.00,30.00,20.00,314.92,EL,1.4
75.00,30.00,20.00,298.96,IL,1.01
75.00,30.00,22.50,188.64,CL,0.57
75.00,30.00,22.50,218.69,EL,1.62
75.00,30.00,22.50,208.61,IL,1.19
75.00,30.00,22.50,245.57,CL,0.57
75.00,30.00,22.50,221.72,EL,1.59
75.00,30.00,22.50,223.88,IL,1.17
75.00,30.00,22.50,269.90,CL,0.56
75.00,30.00,22.50,251.25,EL,1.56
75.00,30.00,22.50,260.36,IL,1.15
75.00,30.00,22.50,261.37,CL,0.56
75.00,30.00,22.50,272.07,EL,1.54
75.00,30.00,22.50,254.29,IL,1.13
75.00,30.00,22.50,282.36,CL,0.55
75.00,30.00,22.50,270.06,EL,1.51
75.00,30.00,22.50,272.36,IL,1.11
75.00,30.00,25.00,219.09,CL,0.65
75.00,30.00,25.00,189.69,EL,1.72
75.00,30.00,25.00,206.53,IL,1.3
75.00,30.00,25.00,240.26,CL,0.65
75.00,30.00,25.00,227.28,EL,1.69
75.00,30.00,25.00,209.39,IL,1.27
75.00,30.00,25.00,261.41,CL,0.64
75.00,30.00,25.00,255.01,EL,1.66
75.00,30.00,25.00,261.56,IL,1.25
75.00,30.00,25.00,289.84,CL,0.64
75.00,30.00,25.00,301.15,EL,1.63
75.00,30.00,25.00,279.05,IL,1.23
75.00,30.00,25.00,290.50,CL,0.64
75.00,30.00,25.00,308.91,EL,1.61
75.00,30.00,25.00,274.11,IL,1.21
75.00,30.00,27.50,215.90,CL,0.7
75.00,30.00,27.50,184.78,EL,1.83
75.00,30.00,27.50,193.11,IL,1.39
75.00,30.00,27.50,239.21,CL,0.7
75.00,30.00,27.50,229.38,EL,1.79
75.00,30.00,27.50,220.21,IL,1.36
75.00,30.00,27.50,248.67,CL,0.69
75.00,30.00,27.50,267.73,EL,1.76
75.00,30.00,27.50,242.00,IL,1.34
75.00,30.00,27.50,295.33,CL,0.69
75.00,30.00,27.50,252.35,EL,1.73
75.00,30.00,27.50,290.22,IL,1.31
75.00,30.00,27.50,320.85,CL,0.68
75.00,30.00,27.50,280.91,EL,1.7
75.00,30.00,27.50,295.82,IL,1.29
75.00,30.00,30.00,186.62,CL,0.75
75.00,30.00,30.00,208.26,EL,1.92
75.00,30.00,30.00,201.41,IL,1.49
75.00,30.00,30.00,231.09,CL,0.74
75.00,30.00,30.00,211.34,EL,1.89
75.00,30.00,30.00,212.03,IL,1.47
75.00,30.00,30.00,227.07,CL,0.74
75.00,30.00,30.00,241.10,EL,1.85
75.00,30.00,30.00,252.99,IL,1.44
75.00,30.00,30.00,294.69,CL,0.73
75.00,30.00,30.00,284.18,EL,1.82
75.00,30.00,30.00,271.45,IL,1.41
75.00,30.00,30.00,327.19,CL,0.73
75.00,30.00,30.00,313.15,EL,1.79
75.00,30.00,30.00,325.81,IL,1.39
75.00,35.00,20.00,201.10,CL,0.49
75.00,35.00,20.00,190.36,EL,1.3
75.00,35.00,20.00,182.11,IL,0.95
75.00,35.00,20.00,235.17,CL,0.49
75.00,35.00,20.00,207.96,EL,1.28
75.00,35.00,20.00,216.12,IL,0.93
75.00,35.00,20.00,251.62,CL,0.49
75.00,35.00,20.00,253.22,EL,1.26
75.00,35.00,20.00,255.03,IL,0.92
75.00,35.00,20.00,256.64,CL,0.48
75.00,35.00,20.00,268.39,EL,1.25
75.00,35.00,20.00,281.45,IL,0.9
75.00,35.00,20.00,328.19,CL,0.48
75.00,35.00,20.00,313.66,EL,1.23
75.00,35.00,20.00,325.36,IL,0.89
75.00,35.00,22.50,210.49,CL,0.49
75.00,35.00,22.50,203.67,EL,1.42
75.00,35.00,22.50,187.68,IL,1.04
75.00,35.00,22.50,232.50,CL,0.49
75.00,35.00,22.50,230.55,EL,1.39
75.00,35.00,22.50,229.61,IL,1.03
75.00,35.00,22.50,249.49,CL,0.49
75.00,35.00,22.50,251.43,EL,1.37
75.00,35.00,22.50,241.72,IL,1.01
75.00,35.00,22.50,276.06,CL,0.48
75.00,35.00,22.50,258.37,EL,1.35
75.00,35.00,22.50,291.78,IL,0.99
75.00,35.00,22.50,281.15,CL,0.48
75.00,35.00,22.50,275.10,EL,1.33
75.00,35.00,22.50,296.17,IL,0.98
75.00,35.00,25.00,206.33,CL,0.57
75.00,35.00,25.00,197.51,EL,1.51
75.00,35.00,25.00,191.07,IL,1.14
75.00,35.00,25.00,227.62,CL,0.56
75.00,35.00,25.00,218.12,EL,1.48
75.00,35.00,25.00,244.48,IL,1.12
75.00,35.00,25.00,271.13,CL,0.56
75.00,35.00,25.00,250.12,EL,1.46
75.00,35.00,25.00,241.39,IL,1.1
75.00,35.00,25.00,288.04,CL,0.55
75.00,35.00,25.00,249.52,EL,1.44
75.00,35.00,25.00,273.61,IL,1.08
75.00,35.00,25.00,290.18,CL,0.55
75.00,35.00,25.00,325.23,EL,1.42
75.00,35.00,25.00,270.72,IL,1.07
75.00,35.00,27.50,202.11,CL,0.61
75.00,35.00,27.50,209.63,EL,1.6
75.00,35.00,27.50,199.40,IL,1.22
75.00,35.00,27.50,206.34,CL,0.61
75.00,35.00,27.50,246.26,EL,1.57
75.00,35.00,27.50,225.81,IL,1.2
75.00,35.00,27.50,255.71,CL,0.6
75.00,35.00,27.50,236.83,EL,1.55
75.00,35.00,27.50,249.17,IL,1.18
75.00,35.00,27.50,271.10,CL,0.6
75.00,35.00,27.50,251.62,EL,1.52
75.00,35.00,27.50,253.34,IL,1.16
75.00,35.00,27.50,320.25,CL,0.59
75.00,35.00,27.50,284.39,EL,1.5
75.00,35.00,27.50,281.70,IL,1.14
75.00,35.00,30.00,200.20,CL,0.65
75.00,35.00,30.00,210.75,EL,1.69
75.00,35.00,30.00,182.48,IL,1.31
75.00,35.00,30.00,228.46,CL,0.64
75.00,35.00,30.00,207.86,EL,1.66
75.00,35.00,30.00,204.14,IL,1.29
75.00,35.00,30.00,227.64,CL,0.64
75.00,35.00,30.00,266.71,EL,1.63
75.00,35.00,30.00,230.90,IL,1.27
75.00,35.00,30.00,249.98,CL,0.64
75.00,35.00,30.00,271.58,EL,1.61
75.00,35.00,30.00,293.92,IL,1.25
75.00,35.00,30.00,285.74,CL,0.63
75.00,35.00,30.00,295.30,EL,1.58
75.00,35.00,30.00,272.40,IL,1.23
100.00,20.00,20.00,197.96,CL,0.48
100.00,20.00,20.00,203.10,EL,1.32
100.00,20.00,20.00,202.84,IL,0.96
100.00,20.00,20.00,217.46,CL,0.48
100.00,20.00,20.00,216.70,EL,1.3
100.00,20.00,20.00,207.30,IL,0.95
100.00,20.00,20.00,243.34,CL,0.48
100.00,20.00,20.00,229.97,EL,1.28
100.00,20.00,20.00,263.33,IL,0.93
100.00,20.00,20.00,300.65,CL,0.48
100.00,20.00,20.00,300.85,EL,1.27
100.00,20.00,20.00,295.08,IL,0.92
100.00,20.00,20.00,306.05,CL,0.47
100.00,20.00,20.00,312.05,EL,1.25
100.00,20.00,20.00,287.11,IL,0.91
100.00,20.00,22.50,205.23,CL,0.52
100.00,20.00,22.50,198.23,EL,1.44
100.00,20.00,22.50,199.28,IL,1.06
100.00,20.00,22.50,236.60,CL,0.52
100.00,20.00,22.50,215.19,EL,1.42
100.00,20.00,22.50,216.81,IL,1.05
100.00,20.00,22.50,271.23,CL,0.52
100.00,20.00,22.50,227.81,EL,1.4
100.00,20.00,22.50,249.28,IL,1.03
100.00,20.00,22.50,297.70,CL,0.51
100.00,20.00,22.50,281.07,EL,1.38
100.00,20.00,22.50,277.55,IL,1.02
100.00,20.00,22.50,284.98,CL,0.51
100.00,20.00,22.50,290.60,EL,1.36
100.00,20.00,22.50,321.12,IL,1.01
100.00,20.00,25.00,202.37,CL,0.56
100.00,20.00,25.00,200.59,EL,1.53
100.00,20.00,25.00,183.98,IL,1.16
100.00,20.00,25.00,203.22,CL,0.56
100.00,20.00,25.00,245.87,EL,1.51
100.00,20.00,25.00,219.46,IL,1.14
100.00,20.00,25.00,255.16,CL,0.55
100.00,20.00,25.00,228.99,EL,1.49
100.00,20.00,25.00,259.16,IL,1.13
100.00,20.00,25.00,298.79,CL,0.55
100.00,20.00,25.00,279.16,EL,1.47
100.00,20.00,25.00,254.44,IL,1.11
100.00,20.00,25.00,304.90,CL,0.54
100.00,20.00,25.00,315.98,EL,1.45
100.00,20.00,25.00,294.38,IL,1.1
100.00,20.00,27.50,215.19,CL,0.61
100.00,20.00,27.50,205.95,EL,1.63
100.00,20.00,27.50,215.97,IL,1.24
100.00,20.00,27.50,230.56,CL,0.6
